Subbasin,Year,Months,Area,BMP_0,BMP_1,BMP_2,BMP_3,BMP_4,BMP_5,BMP_6,BMP_7,BMP_8,BMP_9,BMP_10,BMP_11,BMP_12,BMP_13,BMP_14,BMP_15,BMP_16,BMP_17,BMP_18,BMP_19,BMP_20,BMP_21,BMP_22,BMP_23,BMP_24,BMP_25,BMP_26,BMP_27,BMP_28,BMP_29,BMP_30,BMP_31,BMP_32,BMP_33,BMP_34,BMP_35,BMP_36,BMP_37,BMP_38,BMP_39,BMP_40,BMP_41,BMP_42,BMP_43,BMP_44,BMP_45,BMP_46,BMP_47,BMP_48,BMP_49,BMP_50,BMP_51,BMP_52,BMP_53,BMP_54,BMP_55,BMP56,BMP57,BMP58,BMP59,BMP60,BMP61
19,2005,2,538.7279179,0.021,0.021,0.011,0.011,0.018,0.01,0.01,0.018,0.01,0.01,0.022,0.012,0.011,0.019,0.011,0.01,0.018,0.011,0.01,0.021,0.011,0.011,0.018,0.01,0.01,0.018,0.01,0.01,0.022,0.012,0.011,0.019,0.011,0.01,0.018,0.011,0.01,0.021,0.011,0.011,0.018,0.01,0.01,0.018,0.01,0.01,0.022,0.012,0.011,0.019,0.011,0.01,0.018,0.01,0.01,0.004,0.021,0.021,0.021,0.021,0.021,0.021
20,2005,2,5128.848334,0.029,0.029,0.019,0.019,0.027,0.017,0.017,0.026,0.017,0.017,0.017,0.012,0.012,0.015,0.01,0.01,0.015,0.01,0.01,0.029,0.019,0.019,0.027,0.017,0.017,0.026,0.017,0.017,0.017,0.012,0.011,0.015,0.01,0.01,0.014,0.009,0.009,0.029,0.019,0.019,0.027,0.017,0.017,0.026,0.017,0.017,0.017,0.011,0.011,0.014,0.01,0.01,0.015,0.01,0.01,0,0.029,0.029,0.029,0.029,0.029,0.029
21,2005,2,11608.20591,0.03,0.03,0.02,0.02,0.027,0.018,0.018,0.027,0.018,0.018,0.017,0.012,0.011,0.014,0.01,0.01,0.014,0.01,0.01,0.03,0.02,0.02,0.027,0.018,0.018,0.027,0.018,0.018,0.017,0.011,0.011,0.014,0.01,0.01,0.014,0.009,0.009,0.03,0.02,0.02,0.027,0.018,0.018,0.027,0.018,0.018,0.016,0.011,0.011,0.014,0.009,0.009,0.014,0.01,0.01,0,0.03,0.03,0.03,0.03,0.03,0.03
22,2005,2,10527.44521,0.027,0.028,0.02,0.019,0.025,0.018,0.018,0.025,0.017,0.017,0.014,0.01,0.01,0.012,0.009,0.009,0.012,0.009,0.009,0.028,0.019,0.019,0.025,0.018,0.018,0.025,0.017,0.017,0.014,0.01,0.01,0.012,0.009,0.009,0.012,0.008,0.008,0.027,0.019,0.019,0.025,0.018,0.018,0.025,0.017,0.017,0.014,0.011,0.011,0.012,0.009,0.009,0.012,0.009,0.009,0,0.027,0.027,0.027,0.027,0.027,0.027
23,2005,2,5632.50742,0.042,0.042,0.023,0.023,0.037,0.021,0.021,0.036,0.021,0.02,0.03,0.016,0.016,0.025,0.014,0.014,0.025,0.014,0.014,0.042,0.023,0.023,0.037,0.021,0.021,0.036,0.021,0.02,0.03,0.016,0.016,0.025,0.014,0.014,0.025,0.014,0.014,0.042,0.023,0.023,0.037,0.021,0.021,0.036,0.021,0.02,0.03,0.016,0.016,0.025,0.014,0.014,0.025,0.014,0.014,0.001,0.042,0.042,0.042,0.042,0.042,0.042
24,2005,2,7478.485416,0.032,0.032,0.019,0.019,0.029,0.018,0.018,0.028,0.018,0.017,0.018,0.011,0.011,0.016,0.01,0.009,0.015,0.009,0.009,0.032,0.019,0.019,0.029,0.018,0.018,0.028,0.018,0.017,0.019,0.011,0.011,0.016,0.01,0.009,0.015,0.009,0.009,0.032,0.019,0.019,0.029,0.018,0.018,0.028,0.018,0.017,0.019,0.011,0.011,0.016,0.01,0.009,0.015,0.009,0.009,0.001,0.032,0.032,0.032,0.032,0.032,0.032
25,2005,2,6404.892316,0.027,0.027,0.016,0.016,0.024,0.014,0.014,0.023,0.014,0.014,0.022,0.012,0.012,0.018,0.01,0.01,0.018,0.01,0.01,0.027,0.016,0.016,0.024,0.014,0.014,0.023,0.014,0.014,0.022,0.012,0.012,0.018,0.01,0.01,0.018,0.01,0.01,0.027,0.016,0.016,0.024,0.014,0.014,0.023,0.014,0.014,0.022,0.012,0.012,0.018,0.01,0.01,0.018,0.01,0.01,0.001,0.027,0.027,0.027,0.027,0.027,0.027
26,2005,2,15291.53204,0.028,0.029,0.017,0.017,0.026,0.015,0.015,0.025,0.015,0.015,0.018,0.011,0.011,0.016,0.009,0.009,0.016,0.009,0.009,0.029,0.017,0.017,0.026,0.015,0.015,0.025,0.015,0.015,0.018,0.011,0.011,0.016,0.009,0.009,0.016,0.009,0.009,0.029,0.017,0.017,0.026,0.015,0.015,0.025,0.015,0.015,0.018,0.011,0.011,0.016,0.009,0.009,0.016,0.009,0.009,0.001,0.028,0.028,0.028,0.028,0.028,0.028
27,2005,2,9188.727004,0.034,0.034,0.018,0.018,0.029,0.016,0.016,0.028,0.015,0.015,0.025,0.012,0.012,0.021,0.011,0.01,0.02,0.01,0.01,0.034,0.018,0.018,0.029,0.016,0.016,0.028,0.015,0.015,0.025,0.012,0.012,0.021,0.011,0.01,0.02,0.01,0.01,0.034,0.018,0.018,0.029,0.016,0.016,0.028,0.015,0.015,0.025,0.012,0.012,0.021,0.011,0.01,0.02,0.01,0.01,0.001,0.034,0.034,0.034,0.034,0.034,0.034
28,2005,2,7252.765203,0.022,0.022,0.013,0.013,0.02,0.012,0.012,0.019,0.012,0.012,0.013,0.008,0.008,0.011,0.007,0.007,0.011,0.007,0.007,0.022,0.013,0.013,0.02,0.012,0.012,0.019,0.012,0.012,0.013,0.008,0.008,0.011,0.007,0.007,0.011,0.007,0.007,0.022,0.013,0.013,0.019,0.012,0.012,0.019,0.012,0.012,0.013,0.008,0.008,0.011,0.007,0.007,0.011,0.007,0.007,0.002,0.022,0.022,0.022,0.022,0.022,0.022
29,2005,2,6862.579029,0.02,0.021,0.012,0.012,0.018,0.012,0.011,0.018,0.011,0.011,0.011,0.007,0.007,0.009,0.006,0.006,0.009,0.006,0.006,0.021,0.012,0.012,0.018,0.012,0.011,0.018,0.011,0.011,0.011,0.007,0.007,0.009,0.006,0.006,0.009,0.006,0.006,0.021,0.012,0.012,0.018,0.012,0.011,0.018,0.011,0.011,0.011,0.007,0.007,0.009,0.006,0.006,0.009,0.006,0.006,0,0.02,0.02,0.02,0.02,0.02,0.02
30,2005,2,7913.705765,0.014,0.014,0.01,0.01,0.013,0.009,0.009,0.012,0.008,0.008,0.009,0.006,0.006,0.008,0.005,0.005,0.007,0.005,0.005,0.014,0.01,0.01,0.013,0.009,0.009,0.012,0.008,0.008,0.009,0.006,0.006,0.008,0.005,0.005,0.007,0.005,0.005,0.014,0.01,0.01,0.013,0.009,0.009,0.012,0.008,0.008,0.009,0.006,0.006,0.008,0.005,0.005,0.007,0.005,0.005,0.001,0.014,0.014,0.014,0.014,0.014,0.014
31,2005,2,1022.118244,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
32,2005,2,3680.672096,0.01,0.01,0.006,0.006,0.009,0.006,0.005,0.008,0.005,0.005,0.009,0.006,0.006,0.008,0.005,0.005,0.008,0.005,0.005,0.01,0.006,0.006,0.009,0.006,0.006,0.008,0.005,0.005,0.009,0.006,0.006,0.008,0.005,0.005,0.008,0.005,0.005,0.01,0.006,0.006,0.009,0.006,0.006,0.009,0.006,0.005,0.009,0.006,0.006,0.008,0.005,0.005,0.008,0.005,0.005,0.002,0.01,0.01,0.01,0.01,0.01,0.01
33,2005,2,16171.59151,0.01,0.01,0.007,0.007,0.009,0.006,0.006,0.008,0.006,0.006,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.01,0.007,0.007,0.009,0.006,0.006,0.008,0.006,0.006,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.01,0.007,0.007,0.009,0.006,0.006,0.008,0.006,0.006,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.001,0.01,0.01,0.01,0.01,0.01,0.01
34,2005,2,12564.10839,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.006,0.005,0.005,0.005,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.006,0.005,0.005,0.005,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0,0.006,0.006,0.006,0.006,0.006,0.006
35,2005,2,17982.72044,0.012,0.012,0.009,0.009,0.011,0.008,0.008,0.01,0.008,0.008,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.012,0.009,0.009,0.011,0.008,0.008,0.01,0.008,0.008,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.012,0.009,0.009,0.011,0.008,0.008,0.01,0.008,0.008,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0,0.012,0.012,0.012,0.012,0.012,0.012
36,2005,2,14641.88385,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.008,0.006,0.006,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0,0.008,0.008,0.008,0.008,0.008,0.008
37,2005,2,6227.688638,0.011,0.011,0.007,0.007,0.01,0.006,0.006,0.01,0.006,0.006,0.009,0.005,0.005,0.007,0.005,0.004,0.007,0.004,0.004,0.011,0.007,0.007,0.01,0.006,0.006,0.01,0.006,0.006,0.009,0.005,0.005,0.007,0.005,0.004,0.007,0.004,0.004,0.011,0.007,0.007,0.01,0.006,0.006,0.01,0.006,0.006,0.009,0.005,0.005,0.007,0.005,0.004,0.007,0.004,0.004,0.001,0.011,0.011,0.011,0.011,0.011,0.011
38,2005,2,5046.446297,0.029,0.029,0.017,0.017,0.025,0.015,0.015,0.024,0.015,0.014,0.02,0.012,0.012,0.016,0.01,0.01,0.016,0.01,0.01,0.029,0.017,0.017,0.025,0.015,0.015,0.024,0.015,0.014,0.02,0.012,0.012,0.016,0.01,0.01,0.016,0.01,0.01,0.029,0.017,0.017,0.025,0.015,0.015,0.024,0.015,0.014,0.02,0.012,0.012,0.016,0.01,0.01,0.016,0.01,0.01,0.001,0.029,0.029,0.029,0.029,0.029,0.029
39,2005,2,12235.42156,0.013,0.013,0.01,0.01,0.012,0.01,0.01,0.011,0.009,0.009,0.007,0.006,0.006,0.006,0.005,0.005,0.006,0.005,0.005,0.013,0.01,0.01,0.012,0.01,0.01,0.011,0.009,0.009,0.007,0.006,0.006,0.006,0.005,0.005,0.006,0.005,0.005,0.013,0.01,0.01,0.012,0.01,0.01,0.011,0.009,0.009,0.007,0.006,0.006,0.006,0.005,0.005,0.006,0.005,0.005,0,0.013,0.013,0.013,0.013,0.013,0.013
40,2005,2,4231.520694,0.027,0.026,0.013,0.012,0.022,0.012,0.011,0.021,0.011,0.011,0.019,0.009,0.009,0.016,0.008,0.008,0.015,0.008,0.007,0.026,0.013,0.012,0.022,0.012,0.011,0.021,0.011,0.011,0.019,0.009,0.009,0.016,0.008,0.008,0.015,0.008,0.007,0.026,0.013,0.012,0.022,0.012,0.011,0.021,0.011,0.011,0.019,0.009,0.009,0.016,0.008,0.008,0.015,0.008,0.007,0.001,0.027,0.027,0.027,0.027,0.027,0.027
41,2005,2,8730.921953,0.019,0.02,0.011,0.011,0.017,0.01,0.01,0.016,0.01,0.01,0.015,0.007,0.007,0.012,0.007,0.007,0.012,0.006,0.006,0.02,0.011,0.011,0.017,0.01,0.01,0.016,0.01,0.01,0.015,0.007,0.007,0.012,0.007,0.006,0.012,0.006,0.006,0.02,0.011,0.011,0.017,0.01,0.01,0.016,0.01,0.01,0.015,0.007,0.007,0.012,0.007,0.006,0.012,0.006,0.006,0,0.019,0.019,0.019,0.019,0.019,0.019
42,2005,2,9150.463174,0.022,0.022,0.014,0.013,0.02,0.013,0.012,0.019,0.012,0.012,0.013,0.008,0.008,0.011,0.007,0.007,0.011,0.007,0.007,0.022,0.013,0.013,0.02,0.013,0.012,0.019,0.012,0.012,0.013,0.008,0.008,0.011,0.007,0.007,0.011,0.007,0.007,0.022,0.013,0.013,0.02,0.013,0.012,0.019,0.012,0.012,0.013,0.008,0.008,0.011,0.007,0.007,0.011,0.007,0.007,0,0.022,0.022,0.022,0.022,0.022,0.022
43,2005,2,6982.856064,0.015,0.015,0.011,0.011,0.013,0.01,0.01,0.012,0.009,0.009,0.01,0.007,0.007,0.008,0.006,0.006,0.008,0.006,0.006,0.015,0.011,0.011,0.013,0.01,0.01,0.012,0.009,0.009,0.01,0.007,0.007,0.008,0.006,0.006,0.008,0.006,0.006,0.015,0.011,0.011,0.013,0.01,0.01,0.012,0.009,0.009,0.01,0.007,0.007,0.008,0.006,0.006,0.008,0.006,0.006,0,0.015,0.015,0.015,0.015,0.015,0.015
44,2005,2,6020.301584,0.021,0.021,0.014,0.013,0.018,0.012,0.012,0.017,0.011,0.011,0.014,0.009,0.009,0.012,0.008,0.008,0.011,0.007,0.007,0.021,0.014,0.013,0.018,0.012,0.012,0.017,0.011,0.011,0.014,0.009,0.009,0.012,0.008,0.008,0.011,0.007,0.007,0.021,0.014,0.013,0.018,0.012,0.012,0.017,0.011,0.011,0.014,0.009,0.009,0.012,0.008,0.008,0.011,0.007,0.007,0,0.021,0.021,0.021,0.021,0.021,0.021
45,2005,2,9546.980178,0.015,0.015,0.012,0.012,0.014,0.011,0.011,0.013,0.01,0.01,0.01,0.008,0.008,0.009,0.007,0.007,0.008,0.006,0.006,0.015,0.012,0.012,0.014,0.011,0.011,0.013,0.01,0.01,0.01,0.008,0.008,0.009,0.007,0.007,0.008,0.006,0.006,0.015,0.012,0.012,0.014,0.011,0.011,0.013,0.01,0.01,0.01,0.008,0.008,0.009,0.007,0.007,0.008,0.006,0.006,0,0.015,0.015,0.015,0.015,0.015,0.015
1,2005,3,8572.524772,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0,0.004,0.004,0.004,0.004,0.004,0.004
2,2005,3,8158.536751,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
3,2005,3,15331.04682,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
4,2005,3,8968.593807,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003
5,2005,3,11720.36025,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.002,0.002,0.002,0.002,0.002,0.002
6,2005,3,6085.883429,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002
7,2005,3,1738.092101,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.003,0.003,0.003,0.003,0.003,0.003
8,2005,3,908.9749891,0.018,0.018,0.006,0.006,0.014,0.005,0.005,0.012,0.004,0.004,0.001,0,0,0.001,0,0,0,0,0,0.018,0.006,0.006,0.014,0.005,0.005,0.012,0.004,0.004,0.001,0,0,0.001,0,0,0,0,0,0.017,0.005,0.005,0.011,0.004,0.004,0.01,0.004,0.004,0.001,0,0,0.001,0,0,0,0,0,0,0.018,0.018,0.018,0.018,0.018,0.018
9,2005,3,6735.624618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2005,3,4302.512045,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
11,2005,3,5087.668444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2005,3,6229.751007,0.006,0.006,0.003,0.002,0.005,0.002,0.002,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.003,0.001,0.001,0.006,0.003,0.002,0.005,0.002,0.002,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.003,0.001,0.001,0.006,0.003,0.002,0.005,0.002,0.002,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.003,0.001,0.001,0,0.006,0.006,0.006,0.006,0.006,0.006
13,2005,3,9504.033747,0.012,0.012,0.005,0.005,0.009,0.004,0.004,0.008,0.004,0.004,0.008,0.004,0.004,0.006,0.003,0.003,0.005,0.003,0.003,0.012,0.005,0.005,0.009,0.004,0.004,0.008,0.004,0.004,0.008,0.004,0.004,0.006,0.003,0.003,0.005,0.003,0.003,0.012,0.005,0.005,0.009,0.004,0.004,0.008,0.004,0.004,0.008,0.004,0.004,0.006,0.003,0.003,0.005,0.003,0.003,0,0.012,0.012,0.012,0.012,0.012,0.012
14,2005,3,6459.722758,0.017,0.018,0.007,0.007,0.013,0.006,0.006,0.012,0.005,0.005,0.011,0.005,0.005,0.008,0.004,0.004,0.007,0.003,0.003,0.018,0.007,0.007,0.013,0.006,0.006,0.012,0.005,0.005,0.011,0.005,0.005,0.008,0.004,0.004,0.007,0.003,0.003,0.018,0.007,0.007,0.013,0.006,0.006,0.012,0.005,0.005,0.011,0.005,0.005,0.008,0.004,0.004,0.007,0.003,0.003,0,0.017,0.017,0.017,0.017,0.017,0.017
15,2005,3,6765.943223,0.01,0.01,0.004,0.004,0.007,0.003,0.003,0.006,0.002,0.002,0.006,0.002,0.002,0.004,0.002,0.002,0.004,0.001,0.001,0.01,0.004,0.004,0.007,0.003,0.003,0.006,0.002,0.002,0.006,0.002,0.002,0.004,0.002,0.002,0.004,0.001,0.001,0.01,0.004,0.004,0.007,0.003,0.003,0.006,0.002,0.002,0.006,0.002,0.002,0.004,0.002,0.002,0.004,0.001,0.001,0,0.01,0.01,0.01,0.01,0.01,0.01
16,2005,3,14016.4601,0.008,0.008,0.005,0.005,0.006,0.004,0.004,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.002,0.002,0.004,0.002,0.002,0.008,0.005,0.005,0.006,0.004,0.004,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.002,0.002,0.004,0.002,0.002,0.008,0.005,0.005,0.006,0.004,0.004,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.002,0.002,0.004,0.002,0.002,0,0.008,0.008,0.008,0.008,0.008,0.008
17,2005,3,12348.65779,0.022,0.022,0.01,0.009,0.017,0.008,0.008,0.016,0.008,0.008,0.015,0.007,0.007,0.011,0.006,0.005,0.01,0.005,0.005,0.022,0.01,0.009,0.017,0.008,0.008,0.016,0.008,0.008,0.015,0.007,0.007,0.011,0.006,0.005,0.01,0.005,0.005,0.022,0.01,0.009,0.017,0.008,0.008,0.016,0.008,0.008,0.015,0.007,0.007,0.011,0.006,0.005,0.01,0.005,0.005,0.001,0.022,0.022,0.022,0.022,0.022,0.022
18,2005,3,7060.228951,0.022,0.022,0.01,0.01,0.017,0.008,0.008,0.015,0.007,0.007,0.016,0.007,0.007,0.012,0.006,0.006,0.011,0.005,0.005,0.022,0.01,0.01,0.017,0.008,0.008,0.015,0.007,0.007,0.016,0.007,0.007,0.012,0.006,0.006,0.011,0.005,0.005,0.022,0.01,0.01,0.017,0.008,0.008,0.015,0.007,0.007,0.016,0.007,0.007,0.012,0.006,0.006,0.011,0.005,0.005,0,0.022,0.022,0.022,0.022,0.022,0.022
19,2005,3,538.7279179,0.01,0.01,0.004,0.004,0.008,0.004,0.004,0.007,0.004,0.004,0.011,0.005,0.004,0.008,0.004,0.004,0.008,0.004,0.004,0.01,0.004,0.004,0.008,0.004,0.004,0.007,0.004,0.004,0.011,0.005,0.004,0.008,0.004,0.004,0.008,0.004,0.004,0.01,0.004,0.004,0.008,0.004,0.004,0.007,0.004,0.004,0.011,0.005,0.004,0.008,0.004,0.004,0.008,0.004,0.004,0.002,0.01,0.01,0.01,0.01,0.01,0.01
20,2005,3,5128.848334,0.004,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0,0.004,0.004,0.004,0.004,0.004,0.004
21,2005,3,11608.20591,0.005,0.005,0.003,0.003,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.005,0.003,0.003,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.005,0.003,0.003,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
22,2005,3,10527.44521,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.003,0.003,0.003,0.003,0.003,0.003
23,2005,3,5632.50742,0.01,0.01,0.004,0.004,0.008,0.003,0.003,0.007,0.003,0.003,0.007,0.003,0.003,0.005,0.002,0.002,0.005,0.002,0.002,0.01,0.004,0.004,0.008,0.003,0.003,0.007,0.003,0.003,0.007,0.003,0.003,0.005,0.002,0.002,0.005,0.002,0.002,0.01,0.004,0.004,0.008,0.003,0.003,0.007,0.003,0.003,0.007,0.003,0.003,0.005,0.002,0.002,0.005,0.002,0.002,0,0.01,0.01,0.01,0.01,0.01,0.01
24,2005,3,7478.485416,0.006,0.006,0.003,0.003,0.005,0.002,0.002,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.006,0.003,0.003,0.005,0.002,0.002,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.006,0.003,0.003,0.005,0.002,0.002,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0,0.006,0.006,0.006,0.006,0.006,0.006
25,2005,3,6404.892316,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.002,0.002,0.002,0.002,0.002,0.002
26,2005,3,15291.53204,0.006,0.006,0.003,0.003,0.005,0.003,0.003,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.006,0.003,0.003,0.005,0.003,0.003,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.006,0.003,0.003,0.005,0.003,0.003,0.004,0.002,0.002,0.004,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0,0.006,0.006,0.006,0.006,0.006,0.006
27,2005,3,9188.727004,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002
