Date,Nitrate_loading (kg/d),TP_loading (kg/d)
1/23/2009,4176.79111,2158.43321
1/24/2009,4233.90538,2172.82534
1/25/2009,4639.20165,2306.49574
1/26/2009,4591.45628,2214.40807
1/27/2009,4981.37244,2333.37972
1/28/2009,4027.57025,2211.33999
1/29/2009,3246.20106,2177.01579
1/30/2009,3331.35083,2168.78252
1/31/2009,3786.51383,2397.39479
2/1/2009,3907.76278,2356.03161
2/2/2009,3841.80958,2209.55139
2/3/2009,3889.80782,2137.53018
2/4/2009,3220.12715,2070.08174
2/5/2009,2651.15732,2057.976
2/6/2009,3110.24881,2387.31803
2/7/2009,3051.26758,2312.50697
2/8/2009,2537.76309,2048.6437
2/9/2009,2560.52173,2209.71164
2/10/2009,2869.15151,2657.92563
2/11/2009,4217.96123,3702.03729
2/12/2009,2275.3297,1812.35362
2/13/2009,2233.63189,1746.96955
2/14/2009,2523.34658,1949.26281
2/15/2009,2681.35762,1850.26046
2/16/2009,3052.20031,1917.15875
2/17/2009,3402.23566,1972.98598
2/18/2009,3068.03506,1758.91725
2/19/2009,3364.06358,1908.18733
2/20/2009,3424.7755,2045.58635
2/21/2009,3341.25422,2091.63587
2/22/2009,3494.4649,2185.18344
2/23/2009,3382.99366,2113.28841
2/24/2009,3793.0641,2367.10015
2/25/2009,3389.31605,2178.84603
2/26/2009,4199.17045,2782.78359
2/27/2009,4225.41697,2418.5363
2/28/2009,4057.23878,2003.40174
3/1/2009,4059.12088,1978.66788
3/2/2009,4312.75698,2078.17242
3/3/2009,4755.709,2267.89591
3/4/2009,4509.11036,2237.90411
3/5/2009,4227.52318,2184.00744
3/6/2009,3922.19049,1964.72243
3/7/2009,4186.45148,2028.67693
3/8/2009,4050.03136,1861.03626
3/9/2009,4182.06116,1812.31803
3/10/2009,6276.48233,2548.50457
3/11/2009,4688.49905,2041.33004
3/12/2009,3099.26658,1493.58273
3/13/2009,3087.15024,1691.03047
3/14/2009,3115.45602,1894.12453
3/15/2009,3132.74475,1860.55425
3/16/2009,3044.18735,1768.50191
3/17/2009,2957.82852,1682.90244
3/18/2009,3136.70429,1801.07537
3/19/2009,2803.87968,1624.56548
3/20/2009,3234.80622,1799.24891
3/21/2009,3253.96721,1745.33142
3/22/2009,3744.53514,1886.38337
3/23/2009,4552.43551,2163.64951
3/24/2009,4653.53322,2094.7929
3/25/2009,3658.25051,1777.38627
3/26/2009,3188.82938,1688.89853
3/27/2009,3288.26681,1830.99525
3/28/2009,5140.53833,3010.77127
3/29/2009,3825.40967,2145.91107
3/30/2009,3080.68173,1646.98647
3/31/2009,4019.75338,2035.97898
4/1/2009,2836.55913,1671.78847
4/2/2009,4043.46519,2806.12065
4/3/2009,3409.97606,2208.8261
4/4/2009,2581.25291,1531.47695
4/5/2009,3468.54696,2170.29139
4/6/2009,2806.86486,1866.85065
4/7/2009,2341.08681,1671.61813
4/8/2009,2069.07482,1549.13059
4/9/2009,2439.75731,1908.38644
4/10/2009,2744.05885,1781.4253
4/11/2009,2270.07252,1199.64602
4/12/2009,2322.84871,1247.39253
4/13/2009,3546.6112,1932.32033
4/14/2009,3127.82372,1726.64323
4/15/2009,3090.8308,1632.82373
4/16/2009,3418.39557,1744.25825
4/17/2009,3245.95122,1635.02741
4/18/2009,3475.52498,1729.44784
4/19/2009,5159.36241,2531.90933
4/20/2009,4056.1236,1964.40067
4/21/2009,4186.05779,2002.02764
4/22/2009,4094.89566,1868.54462
4/23/2009,4318.60393,1894.12453
4/24/2009,3497.88729,1800.53027
4/25/2009,3019.16519,1874.43283
4/26/2009,2195.99281,1458.73929
4/27/2009,2823.29914,2077.51629
4/28/2009,2303.84065,2018.26326
4/29/2009,2887.7551,1588.32151
4/30/2009,6278.29554,2460.5112
5/1/2009,4835.29346,2001.67749
5/2/2009,3984.94426,1737.38054
5/3/2009,3630.081,1635.2093
5/4/2009,2886.88388,1342.11863
5/5/2009,2879.00872,1379.93866
5/6/2009,2242.17405,1182.74681
5/7/2009,2998.23399,1753.76153
5/8/2009,3249.18093,1812.04321
5/9/2009,2826.84728,1510.8442
5/10/2009,2675.88664,1441.31
5/11/2009,2834.7921,1537.19633
5/12/2009,2778.52122,1515.55703
5/13/2009,5462.41098,3153.91503
5/14/2009,2600.35712,1735.91407
5/15/2009,2767.54883,1681.91785
5/16/2009,3089.35184,1736.16467
5/17/2009,2639.75188,1610.19985
5/18/2009,2396.32655,1554.80719
5/19/2009,2434.81357,1657.90359
5/20/2009,2284.18264,1466.01548
5/21/2009,2307.76764,1405.37132
5/22/2009,2121.08408,1464.02435
5/23/2009,2057.75039,1597.98055
5/24/2009,1870.54142,1429.43391
5/25/2009,2551.75397,1916.2881
5/26/2009,2280.67167,1680.49492
5/27/2009,1965.612,1387.16047
5/28/2009,2200.22414,1490.76411
5/29/2009,2022.88146,1444.14981
5/30/2009,1928.60961,1443.34655
5/31/2009,1971.15762,1533.1226
6/1/2009,2061.46993,1660.97987
6/2/2009,2832.09235,2357.25052
6/3/2009,2177.67066,1900.1244
6/4/2009,1680.06716,1547.11221
6/5/2009,1746.49732,1625.21279
6/6/2009,1734.38023,1629.61901
6/7/2009,1881.77274,1747.3604
6/8/2009,2027.73436,1861.94476
6/9/2009,2001.48254,1818.42011
6/10/2009,2234.54266,2355.79692
6/11/2009,1591.97689,2083.11869
6/12/2009,1318.23724,1625.9093
6/13/2009,1429.42533,1676.63758
6/14/2009,1526.23567,1603.22208
6/15/2009,1634.47493,1549.39481
6/16/2009,2280.67167,1963.49217
6/17/2009,1665.7886,1639.55571
6/18/2009,2221.24452,2587.85769
6/19/2009,2799.12142,2283.10947
6/20/2009,2604.68763,1386.43215
6/21/2009,2165.72391,1252.6921
6/22/2009,2278.38528,1406.26165
6/23/2009,2133.04447,1387.13321
6/24/2009,2273.25984,1490.55061
6/25/2009,2167.82481,1432.5392
6/26/2009,2450.81071,1493.19283
6/27/2009,2732.32484,1558.22239
6/28/2009,2995.57815,1585.52403
6/29/2009,3342.64271,1659.04678
6/30/2009,3748.86187,1759.17466
7/1/2009,3601.71352,1746.28534
7/2/2009,3472.8487,1736.42435
7/3/2009,3455.59783,1588.33532
7/4/2009,7044.92662,2943.05028
7/5/2009,4412.75389,1913.26987
7/6/2009,3919.1773,1763.71842
7/7/2009,3427.45027,1601.05809
7/8/2009,3677.17756,1769.27035
7/9/2009,3326.51232,1650.8438
7/10/2009,3025.79178,1575.45925
7/11/2009,3230.89286,1762.3052
7/12/2009,3047.73201,1713.86457
7/13/2009,2986.08282,1730.39671
7/14/2009,3102.77187,1852.04213
7/15/2009,3715.43291,2267.32432
7/16/2009,2163.25582,1359.11361
7/17/2009,2100.72691,1350.62104
7/18/2009,2201.78297,1446.50737
7/19/2009,2168.00576,1409.13275
7/20/2009,2229.24763,1433.95621
7/21/2009,2283.13219,1453.88135
7/22/2009,2392.50782,1513.07002
7/23/2009,2458.71464,1544.8561
7/24/2009,2681.49965,1763.48624
7/25/2009,2279.24533,1573.44352
7/26/2009,1945.49481,1424.52549
7/27/2009,2155.15505,1679.96496
7/28/2009,1912.29828,1593.5819
7/29/2009,1923.07913,1431.85783
7/30/2009,2087.27507,1398.4743
7/31/2009,1988.02465,1377.73782
8/1/2009,2027.5413,1454.35452
8/2/2009,1871.41737,1461.41053
8/3/2009,2201.9094,1867.69101
8/4/2009,1911.43521,1757.64157
8/5/2009,1919.90696,1790.79041
8/6/2009,1783.83661,1688.27393
8/7/2009,2046.23366,1884.38467
8/8/2009,2081.27898,1868.67522
8/9/2009,2154.6743,1764.25468
8/10/2009,2221.68741,1659.00514
8/11/2009,2272.13179,1546.75638
8/12/2009,1798.14546,1388.12877
8/13/2009,1521.01938,1369.92474
8/14/2009,1451.01276,1322.23046
8/15/2009,1438.33088,1326.61586
8/16/2009,1490.2281,1397.08884
8/17/2009,1578.02992,1504.52635
8/18/2009,1343.69185,1303.58164
8/19/2009,2104.28103,2086.37225
8/20/2009,1344.64198,1371.26856
8/21/2009,1512.21376,1447.99314
8/22/2009,1484.46897,1358.59879
8/23/2009,1954.55103,1643.90893
8/24/2009,2010.48198,1578.05415
8/25/2009,2113.62153,1566.0014
8/26/2009,2075.18826,1578.73174
8/27/2009,2157.09318,1688.63355
8/28/2009,2490.4167,1840.29411
8/29/2009,2450.15659,1720.49913
8/30/2009,2623.03021,1679.58768
8/31/2009,2987.54248,1753.9672
9/1/2009,2871.30919,1552.85089
9/2/2009,2671.66667,1523.83951
9/3/2009,2425.80429,1469.28796
9/4/2009,2207.91003,1495.64956
9/5/2009,3037.73702,2316.42108
9/6/2009,3234.59499,2503.16545
9/7/2009,1729.43724,1362.46243
9/8/2009,1664.44099,1340.48939
9/9/2009,1589.89302,1278.04905
9/10/2009,1598.70735,1282.9133
9/11/2009,1745.54113,1340.43261
9/12/2009,1891.89341,1396.96771
9/13/2009,1978.0077,1348.49427
9/14/2009,2109.74224,1333.96839
9/15/2009,2214.93046,1304.02832
9/16/2009,2210.9482,1353.84053
9/17/2009,2149.19681,1368.54685
9/18/2009,2219.84013,1578.3267
9/19/2009,2151.99423,1697.34756
9/20/2009,2625.86321,2844.68514
9/21/2009,2012.53972,2802.35416
9/22/2009,2497.37125,4288.41528
9/23/2009,2322.57048,2653.6273
9/24/2009,2493.16188,1718.39444
9/25/2009,3369.15117,2216.54683
9/26/2009,3043.2463,1916.92027
9/27/2009,2964.79368,1782.88269
9/28/2009,3245.71274,1868.11119
9/29/2009,3243.06674,1790.65035
9/30/2009,3207.90785,1764.34932
10/1/2009,4412.50102,2417.6278
10/2/2009,3271.61252,1940.87623
10/3/2009,2899.92689,1872.86945
10/4/2009,2794.73035,1940.49202
10/5/2009,2392.7728,1799.52335
10/6/2009,3228.14465,2653.26958
10/7/2009,2103.80974,1534.02794
10/8/2009,6411.63661,4063.71334
10/9/2009,4804.07594,2601.48517
10/10/2009,2913.96622,1329.13316
10/11/2009,2673.90158,1336.20431
10/12/2009,2780.49948,1502.26393
10/13/2009,3538.05617,2045.43872
10/14/2009,3365.29763,2045.06548
10/15/2009,1814.04418,1195.78831
10/16/2009,2508.63663,1516.1362
10/17/2009,2970.97222,1706.82244
10/18/2009,3816.3474,1859.0098
10/19/2009,4173.11472,1782.20131
10/20/2009,5312.11885,2035.9222
10/21/2009,4856.40848,1814.30159
10/22/2009,10294.19537,3741.17748
10/23/2009,10105.2277,3128.23822
10/24/2009,5597.68261,1362.84489
10/25/2009,4374.6015,1347.90072
10/26/2009,3878.62194,1519.60225
10/27/2009,4058.23207,2046.60841
10/28/2009,3168.98437,1639.12985
10/29/2009,4496.13208,2392.03086
10/30/2009,8056.46388,3421.59462
10/31/2009,5164.41518,1629.09586
11/1/2009,3840.21668,1451.09402
11/2/2009,3373.86628,1489.34887
11/3/2009,3129.88298,1584.30159
11/4/2009,3145.94069,1727.96547
11/5/2009,3389.15328,1992.69661
11/6/2009,3017.35334,1948.94105
11/7/2009,2922.54245,2058.32047
11/8/2009,2863.12362,2001.68443
11/9/2009,2779.09661,1928.47712
11/10/2009,2702.0408,1860.83942
11/11/2009,2684.80583,1787.82265
11/12/2009,2879.65602,1855.77833
11/13/2009,2518.82393,1886.51585
11/14/2009,1994.86489,1783.32558
11/15/2009,3396.10784,2957.31409
11/16/2009,3872.94458,3226.15504
11/17/2009,3089.92419,2349.25119
11/18/2009,2477.11628,1933.73771
11/19/2009,2090.23678,1669.97753
11/20/2009,2136.69618,1717.49181
11/21/2009,2266.88733,1829.99476
11/22/2009,2429.51551,1809.86635
11/23/2009,2509.55755,1748.05098
11/24/2009,4032.85468,2653.19387
11/25/2009,1641.91591,2378.70433
11/26/2009,1824.75594,2061.66678
11/27/2009,2008.38208,2090.68194
11/28/2009,2131.90714,2083.88713
11/29/2009,2454.86261,2148.68957
11/30/2009,3601.64828,2866.07523
12/1/2009,2675.43694,1958.80204
12/2/2009,2379.96298,1912.17715
12/3/2009,1740.59966,1569.39313
12/4/2009,1990.89248,1751.24801
12/5/2009,2274.04872,1961.86823
12/6/2009,2478.51234,1958.19259
12/7/2009,2619.62788,1915.16762
12/8/2009,5001.41997,3412.18372
12/9/2009,3492.33031,2632.35708
12/10/2009,2044.20468,1803.71001
12/11/2009,2090.27766,2070.08174
12/12/2009,2464.8349,2685.79382
12/13/2009,2759.53966,2781.40823
12/14/2009,2311.01779,2154.52541
12/15/2009,2471.07779,2130.23948
12/16/2009,2338.50327,2110.35661
12/17/2009,2338.78529,2207.02273
12/18/2009,2274.6029,2093.42637
12/19/2009,2343.93799,2107.75036
12/20/2009,2448.34186,2246.54999
12/21/2009,2597.65585,2427.10269
12/22/2009,2747.62092,2609.47238
12/23/2009,4787.79792,3612.98855
12/24/2009,7121.22685,3900.26312
12/25/2009,6231.40314,3299.78164
12/26/2009,4198.96604,2140.64936
12/27/2009,3299.77092,2089.60436
12/28/2009,2859.71448,2197.68034
12/29/2009,2455.37213,2252.29624
12/30/2009,2615.39466,2383.77299
12/31/2009,2598.35085,2353.57867
1/1/2010,2554.38407,2235.5193
1/2/2010,2593.22995,2199.61469
1/3/2010,2799.02225,2380.23552
1/4/2010,2986.99282,2545.86138
1/5/2010,2908.48345,2484.00208
1/6/2010,2886.32742,2356.03104
1/7/2010,2841.03264,2217.74486
1/8/2010,3140.1645,2253.70658
1/9/2010,3098.34672,2051.60796
1/10/2010,3484.35139,2238.8811
1/11/2010,3445.11092,2153.19433
1/12/2010,4034.27081,2457.65923
1/13/2010,3836.05477,2227.16
1/14/2010,3268.14274,1811.81247
1/15/2010,4165.94444,2163.57603
1/16/2010,4305.51549,2094.72811
1/17/2010,4224.91734,2006.09523
1/18/2010,4216.04692,1955.49486
1/19/2010,4928.79317,2234.97828
1/20/2010,4440.14963,2228.11856
1/21/2010,5235.09422,3011.97202
1/22/2010,4028.56052,2305.97642
1/23/2010,4479.89292,2549.14877
1/24/2010,4147.73097,2588.38614
1/25/2010,3183.16131,2193.46109
1/26/2010,2643.95955,2028.24294
1/27/2010,2707.68888,2015.81885
1/28/2010,2775.31152,2012.5066
1/29/2010,2590.27986,2083.76474
1/30/2010,2516.90967,2249.01258
1/31/2010,2112.77677,2017.10013
2/1/2010,1999.19085,2048.14655
2/2/2010,1810.90986,2000.76331
2/3/2010,1643.41115,1856.57326
2/4/2010,1671.63706,1933.2846
2/5/2010,2430.58451,2324.98747
2/6/2010,2395.92075,1918.03696
2/7/2010,2483.98453,1811.87135
2/8/2010,2659.85013,1785.06813
2/9/2010,2889.8577,1798.78898
2/10/2010,2788.57906,1782.7483
2/11/2010,2868.86382,1880.08066
2/12/2010,3134.3104,2160.84073
2/13/2010,3305.12929,2381.81026
2/14/2010,3435.35421,2361.62266
2/15/2010,3547.41824,2329.99556
2/16/2010,3648.87026,2293.16352
2/17/2010,2939.08317,2233.12692
2/18/2010,2230.19323,2172.63985
2/19/2010,2000.59865,2127.84521
2/20/2010,2083.9742,2442.15726
2/21/2010,3507.31107,3873.86847
2/22/2010,2814.3047,2868.17588
2/23/2010,1747.53453,1585.76276
2/24/2010,2595.84585,1891.04056
2/25/2010,2998.35134,1903.14516
2/26/2010,3128.35973,1931.40703
2/27/2010,3223.53024,1942.08567
2/28/2010,3303.75443,1918.44579
3/1/2010,3535.06267,1985.21285
3/2/2010,3706.84382,2019.04684
3/3/2010,3306.97203,1770.24699
3/4/2010,2920.54981,1531.85701
3/5/2010,3026.89787,1554.71142
3/6/2010,2948.89344,1483.0025
3/7/2010,3117.81206,1592.35038
3/8/2010,3058.64156,1585.7461
3/9/2010,3123.79983,1643.32597
3/10/2010,3008.67091,1575.92107
3/11/2010,3188.12043,1662.39308
3/12/2010,3469.6073,1809.36541
3/13/2010,3283.31051,1712.40592
3/14/2010,3217.82995,1840.70104
3/15/2010,2919.84356,1823.6995
3/16/2010,2880.09134,1956.58379
3/17/2010,2964.7104,1996.95519
3/18/2010,3016.55537,2016.01473
3/19/2010,2926.04622,2100.75113
3/20/2010,2714.97176,2093.99418
3/21/2010,2877.66868,2300.01512
3/22/2010,2435.07097,2019.89604
3/23/2010,2361.13056,2035.94491
3/24/2010,1891.5883,1905.19685
3/25/2010,2260.57114,2769.70879
3/26/2010,1743.94444,2030.9425
3/27/2010,1694.3692,1870.80262
3/28/2010,3786.85754,3924.84936
3/29/2010,2407.63508,2332.97973
3/30/2010,2082.94456,1878.36965
3/31/2010,1708.8783,1866.69923
4/1/2010,1460.94038,1944.65218
4/2/2010,1580.35901,1840.97737
4/3/2010,2319.71015,2383.26385
4/4/2010,2039.13374,2027.08706
4/5/2010,2052.8925,1982.45329
4/6/2010,2296.07829,2161.01486
4/7/2010,2302.47563,2145.90729
4/8/2010,1849.13493,1703.15059
4/9/2010,1618.44016,1597.84238
4/10/2010,1418.57392,1507.9105
4/11/2010,1401.46258,1639.93425
4/12/2010,1225.78238,1587.7019
4/13/2010,1056.06466,1524.07799
4/14/2010,1199.69144,1521.59287
4/15/2010,1346.3564,1521.61369
4/16/2010,1350.09222,1499.66588
4/17/2010,1403.43614,1533.73836
4/18/2010,1464.43643,1529.85074
4/19/2010,1476.86954,1476.61273
4/20/2010,1504.54906,1441.33271
4/21/2010,1470.86459,1527.38454
4/22/2010,1193.66696,1354.26071
4/23/2010,1433.94965,1626.89351
4/24/2010,1650.24707,1872.32057
4/25/2010,2058.94809,2242.07311
4/26/2010,1524.71288,1591.93903
4/27/2010,1323.16735,1323.16735
4/28/2010,1443.01722,1273.96081
4/29/2010,1628.1427,1290.45384
4/30/2010,1595.32773,1426.29517
5/1/2010,1823.13552,1866.69166
5/2/2010,1399.74892,1601.56457
5/3/2010,1078.56158,1414.22766
5/4/2010,802.49481,1250.94779
5/5/2010,1200.42581,1419.16422
5/6/2010,1498.23121,1485.84913
5/7/2010,1300.72078,1445.10866
5/8/2010,1092.72779,1388.24234
5/9/2010,879.97397,1191.14437
5/10/2010,1078.19742,1594.66907
5/11/2010,691.06445,1167.71381
5/12/2010,956.642,1205.78292
5/13/2010,1225.58024,1266.14318
5/14/2010,1125.25764,1379.5745
5/15/2010,1102.61286,1570.94136
5/16/2010,1259.55853,1661.13885
5/17/2010,1992.41558,2410.04563
5/18/2010,1351.81534,1482.85866
5/19/2010,1802.7311,1661.05305
5/20/2010,2618.87534,2161.03
5/21/2010,2684.17669,2333.2283
5/22/2010,2255.70841,2065.78909
5/23/2010,1879.05935,1827.65651
5/24/2010,1942.842,2006.69127
5/25/2010,1856.91016,2036.61115
5/26/2010,1762.9014,2053.09093
5/27/2010,1667.16649,2059.44095
5/28/2010,1700.05034,2135.77753
5/29/2010,1547.79358,1977.01365
5/30/2010,1575.72234,1982.89429
5/31/2010,1823.02696,2259.63425
6/1/2010,1936.54383,2363.72262
6/2/2010,2345.53467,2683.29166
6/3/2010,1974.62884,2065.06986
6/4/2010,1985.4324,2218.40168
6/5/2010,1961.8281,2326.61898
6/6/2010,2069.05741,2404.5
6/7/2010,1965.27964,2238.92617
6/8/2010,2710.9403,3028.77468
6/9/2010,1969.52043,2640.45596
6/10/2010,1204.52693,2087.84667
6/11/2010,1223.74848,2064.87491
6/12/2010,2246.53515,3690.62333
6/13/2010,2582.59749,3607.32412
6/14/2010,2361.51425,2735.49676
6/15/2010,3040.30579,2819.00694
6/16/2010,2505.70748,2562.86604
6/17/2010,1589.23284,1811.59464
6/18/2010,1667.73657,2064.27719
6/19/2010,1573.0646,2098.12519
6/20/2010,1426.9103,1876.54559
6/21/2010,1521.03679,1972.45854
6/22/2010,3370.68805,4310.42176
6/23/2010,2048.25734,2951.25251
6/24/2010,961.10651,1722.89264
6/25/2010,1005.70773,1756.63617
6/26/2010,1114.16275,1913.18823
6/27/2010,1401.93341,2164.38842
6/28/2010,1361.42119,1928.07007
6/29/2010,1441.94141,1900.89663
6/30/2010,1337.10069,1873.23285
7/1/2010,1145.63617,1702.97268
7/2/2010,1254.29833,1884.60044
7/3/2010,1276.43132,1935.63912
7/4/2010,1362.49807,2053.21648
7/5/2010,1472.1355,2206.07133
7/6/2010,1521.18972,2268.20253
7/7/2010,1643.33733,2213.20431
7/8/2010,1794.64774,2203.72186
7/9/2010,1573.57132,2033.49197
7/10/2010,1410.918,1930.91114
7/11/2010,1189.83613,1802.43559
7/12/2010,1121.61032,1900.55973
7/13/2010,982.92259,1887.49628
7/14/2010,1333.93003,2064.10836
7/15/2010,1647.56185,2139.17305
7/16/2010,1300.24223,1957.40523
7/17/2010,1140.75147,2029.24474
7/18/2010,981.32583,1801.13088
7/19/2010,1579.2037,3029.94437
7/20/2010,989.58794,2032.00809
7/21/2010,1316.6396,1871.88714
7/22/2010,1644.6698,1909.48951
7/23/2010,1611.86468,2086.91167
7/24/2010,3048.52695,4358.76713
7/25/2010,2923.34041,3638.66152
7/26/2010,2273.73529,2404.86189
7/27/2010,2036.43702,1769.04398
7/28/2010,1740.80028,1803.88433
7/29/2010,1515.14064,1853.47301
7/30/2010,1597.15079,2067.60608
7/31/2010,1512.59381,2058.8845
8/1/2010,1422.20447,1937.09748
8/2/2010,1484.43814,2023.08435
8/3/2010,1600.42013,2182.39108
8/4/2010,1832.21596,2188.11402
8/5/2010,1918.90191,2041.12496
8/6/2010,2066.58598,2137.49825
8/7/2010,2073.87444,2088.56541
8/8/2010,2141.25198,2102.23144
8/9/2010,2270.37517,2175.464
8/10/2010,2392.5911,2239.87252
8/11/2010,2484.05229,2449.06563
8/12/2010,2015.96931,2100.47101
8/13/2010,2977.23329,2868.40011
8/14/2010,2597.9231,2284.43815
8/15/2010,2008.7528,1979.33032
8/16/2010,2028.00691,2229.9661
8/17/2010,1823.18595,2229.79576
8/18/2010,2338.47488,2299.5003
8/19/2010,2684.57113,2235.11805
8/20/2010,3272.30744,2955.17495
8/21/2010,2455.15878,2446.90417
8/22/2010,1691.56111,2003.06863
8/23/2010,1393.37142,2038.11017
8/24/2010,1021.3498,1960.89538
8/25/2010,1195.62402,1968.51162
8/26/2010,1401.12787,2038.00418
8/27/2010,1554.56795,2262.97866
8/28/2010,1522.19588,2217.46289
8/29/2010,1566.38449,2180.60814
8/30/2010,1709.00511,2277.07553
8/31/2010,1751.31237,2236.47322
9/1/2010,2100.51208,2411.4182
9/2/2010,3855.60638,3855.60638
9/3/2010,2594.47549,2574.82037
9/4/2010,2009.52611,1979.75535
9/5/2010,1849.97064,1966.15238
9/6/2010,1810.84277,2059.138
9/7/2010,1839.62962,2222.88579
9/8/2010,1969.21728,2169.7857
9/9/2010,2187.53587,2223.9948
9/10/2010,2258.53219,2400.53571
9/11/2010,2134.44588,2383.92657
9/12/2010,1640.08616,2020.05884
9/13/2010,1517.29667,2078.38033
9/14/2010,1362.72652,2097.41386
9/15/2010,1178.16643,2018.88272
9/16/2010,970.22329,1885.00526
9/17/2010,1095.62643,1788.33508
9/18/2010,1276.8822,1781.1033
9/19/2010,1587.8112,1917.4238
9/20/2010,1603.51254,1693.36105
9/21/2010,1983.10497,1846.02398
9/22/2010,1970.3601,2392.3345
9/23/2010,960.22515,1734.09933
9/24/2010,871.53093,1737.45325
9/25/2010,896.95428,1969.75125
9/26/2010,808.62023,1877.47479
9/27/2010,735.55102,1808.28768
9/28/2010,731.05982,1906.06355
9/29/2010,694.82483,1801.1866
9/30/2010,679.78065,1752.12631
10/1/2010,724.23243,1802.28834
10/2/2010,825.03107,1988.59714
10/3/2010,827.45804,1903.48941
10/4/2010,877.20778,1931.87884
10/5/2010,948.73679,2005.83476
10/6/2010,968.22256,1928.52742
10/7/2010,995.34072,1869.76266
10/8/2010,926.4295,1808.18617
10/9/2010,919.65359,1865.18255
10/10/2010,848.68375,1704.14342
10/11/2010,804.49136,1598.47937
10/12/2010,664.77137,1306.24663
10/13/2010,759.4695,1363.0335
10/14/2010,842.19913,1379.38035
10/15/2010,989.34584,1454.05053
10/16/2010,1206.47619,1618.93403
10/17/2010,1381.19928,1806.5498
10/18/2010,1544.02546,1977.27896
10/19/2010,1697.44561,2135.49609
10/20/2010,1671.07945,2159.63424
10/21/2010,1535.71221,2040.60389
10/22/2010,1454.52927,2017.26862
10/23/2010,1384.771,2009.81201
10/24/2010,1338.63232,2001.49205
10/25/2010,1304.37328,2014.43313
10/26/2010,1368.72226,2189.95561
10/27/2010,1179.58815,1978.49103
10/28/2010,1177.41757,2065.83264
10/29/2010,1193.08924,2038.88939
10/30/2010,1207.46251,2012.43752
10/31/2010,1296.92964,2087.86022
11/1/2010,1420.55687,2211.73431
11/2/2010,1484.53181,2238.04417
11/3/2010,1504.65505,2193.59967
11/4/2010,1655.13645,2335.97273
11/5/2010,1572.11863,2179.11858
11/6/2010,1547.45895,2105.08164
11/7/2010,1547.83598,2119.59995
11/8/2010,1419.23576,1956.60272
11/9/2010,1523.25655,2114.37104
11/10/2010,1536.95217,2167.79074
11/11/2010,1456.80747,2087.36592
11/12/2010,1449.47134,2183.14058
11/13/2010,1410.65272,2235.03098
11/14/2010,1317.52634,2174.17168
11/15/2010,1341.59776,2308.49443
11/16/2010,1250.31714,2246.14495
11/17/2010,1146.32625,2180.68574
11/18/2010,1156.01879,2334.70461
11/19/2010,1112.36998,2276.29952
11/20/2010,1096.24868,2272.97593
11/21/2010,1136.37705,2181.26933
11/22/2010,1522.05734,2684.48533
11/23/2010,1167.36366,1874.85679
11/24/2010,1696.95464,2817.82135
11/25/2010,1643.87637,2174.85432
11/26/2010,1133.2628,1683.51757
11/27/2010,1122.13066,1838.73262
11/28/2010,1104.88963,1626.6096
11/29/2010,1896.19363,2493.40414
11/30/2010,1516.01014,1767.89625
12/1/2010,1637.53424,1741.47189
12/2/2010,1828.9825,1816.011
12/3/2010,1898.59582,1761.90696
12/4/2010,2078.75487,1811.5231
12/5/2010,2158.91926,1863.87532
12/6/2010,2300.44489,1969.53022
